file_name,term_index,term,class,generalizations,wiki,dbpedia,rdf_type,generalizations2,generalizations3,generalizations4
actor_10429.xml,5,aniston,ACTOR,[],NONE,NONE,NONE,[],"['1969 births', '20th-century American actresses', '21st-century American actresses', '21st-century American businesspeople', 'Actresses from Hollywood, Los Angeles', 'Actresses from New York City', 'Actresses from Sherman Oaks, Los Angeles', 'Actresses of Greek descent', 'All articles lacking reliable references', 'All articles with dead external links', 'American film actresses', 'American people of Greek descent', 'American television actresses', 'American women film producers', 'Articles lacking reliable references from December 2018', 'Articles with dead external links from December 2019', 'Articles with dead external links from June 2017', 'Articles with hCards', 'Articles with permanently dead external links', 'Articles with short description', 'Best Musical or Comedy Actress Golden Globe (television) winners', 'Businesspeople from California', 'Film producers from California', 'Fiorello H. LaGuardia High School alumni', 'Infobox person using residence', 'Jennifer Aniston', 'Living people', 'Logie Award winners', 'Outstanding Performance by a Lead Actress in a Comedy Series Primetime Emmy Award winners', 'Pages using infobox person with unknown parameters', 'People from Bel Air, Los Angeles', 'People from Manhattan', 'People with dyslexia', 'Philanthropists from New York (state)', 'Primetime Emmy Award winners', 'Theroux family', 'Transcendental Meditation practitioners', 'Use mdy dates from March 2014', 'Waldorf school alumni', 'Wikipedia articles with BIBSYS identifiers', 'Wikipedia articles with BNE identifiers', 'Wikipedia articles with BNF identifiers', 'Wikipedia articles with CANTIC identifiers', 'Wikipedia articles with CINII identifiers', 'Wikipedia articles with GND identifiers', 'Wikipedia articles with ISNI identifiers', 'Wikipedia articles with LCCN identifiers', 'Wikipedia articles with MusicBrainz identifiers', 'Wikipedia articles with NKC identifiers', 'Wikipedia articles with NLA identifiers', 'Wikipedia articles with NLI identifiers', 'Wikipedia articles with NTA identifiers', 'Wikipedia articles with SBN identifiers', 'Wikipedia articles with SUDOC identifiers', 'Wikipedia articles with Trove identifiers', 'Wikipedia articles with VIAF identifiers', 'Wikipedia articles with WorldCat-VIAF identifiers', 'Wikipedia indefinitely move-protected pages', 'Wikipedia indefinitely semi-protected biographies of living people']",NONE
actor_10429.xml,6,rachel_green,NONE,['green'],http://en.wikipedia.org/wiki/Rachel_Green,http://dbpedia.org/resource/Rachel_Green,<wikicat_Friends_characters>,"['<wikicat_Friends_characters>', '<wikicat_Fictional_characters>', '<wikicat_Fictional_characters_introduced_in_1994>', '<wikicat_Fictional_characters_from_New_York_City>', '<wordnet_fictional_character_109587565>', '<wikicat_Fictional_characters_from_New_York>', '<wikicat_Fictional_characters>', '<wikicat_Fictional_characters_from_New_York>', '<wikicat_Fictional_characters_from_New_York_City>', '<wikicat_Fictional_characters_introduced_in_1994>', '<wikicat_Friends_characters>', '<wordnet_ability_105616246>', '<wordnet_abstraction_100002137>', '<wordnet_cognition_100023271>', '<wordnet_creativity_105624700>', '<wordnet_fictional_character_109587565>', '<wordnet_imaginary_being_109483738>', '<wordnet_imagination_105625465>', '<wordnet_psychological_feature_100023100>', 'owl:Thing']","['Articles with short description', 'CS1 maint: BOT: original-url status unknown', 'Female characters in television', 'Fictional American Jews', 'Fictional characters from New York City', 'Fictional cheerleaders', 'Fictional people in fashion', 'Fictional waiting staff', 'Friends (1994 TV series) characters', 'Good articles', 'Television characters introduced in 1994', 'Use mdy dates from July 2015']",NONE
actor_10429.xml,7,the_television_sitcom_friends,NONE,"['television_sitcom_friends', 'sitcom_friends', 'friends']",http://en.wikipedia.org/wiki/Friends,http://dbpedia.org/resource/Friends,<wikicat_Sitcoms>,"['<wikicat_Sitcoms>', '<wikicat_American_television_sitcoms>', '<wikicat_2004_television_series_endings>', '<wikicat_1994_American_television_series_debuts>', '<wikicat_NBC_network_shows>', '<wikicat_2004_American_television_series_endings>', '<wikicat_1994_television_series_debuts>', '<wordnet_change_100191142>', '<wikicat_1994_American_television_series_debuts>', '<wikicat_1994_television_series_debuts>', '<wikicat_2004_American_television_series_endings>', '<wikicat_2004_television_series_endings>', '<wikicat_American_television_sitcoms>', '<wikicat_NBC_network_shows>', '<wikicat_Sitcoms>', '<wordnet_abstraction_100002137>', '<wordnet_act_100030358>', '<wordnet_action_100037396>', '<wordnet_activity_100407535>', '<wordnet_beginning_100235435>']","['1999 American television seasons', '2000 American television seasons', 'All Wikipedia articles with plot summary needing attention', 'Friends (1994 TV series) seasons', 'Friends (season 6) episodes', 'Use mdy dates from May 2012', 'Wikipedia articles with plot summary needing attention from February 2019']",NONE
actor_10429.xml,8,1994–2004,NONE,[],NONE,NONE,NONE,[],[],NONE
actor_10429.xml,9,a_primetime_emmy_award,NONE,"['primetime_emmy_award', 'emmy_award', 'award']",NONE,NONE,NONE,[],"['American annual television specials', 'Articles with short description', 'Official website different in Wikidata and Wikipedia', 'Primetime Emmy Awards', 'Wikipedia pages semi-protected from banned users']",NONE
actor_10429.xml,10,a_golden_globe_award,NONE,"['golden_globe_award', 'globe_award', 'award']",NONE,NONE,NONE,[],"['All Wikipedia articles written in American English', 'All articles with unsourced statements', 'American film awards', 'American television awards', 'Articles with hCards', 'Articles with short description', 'Articles with unsourced statements from December 2014', 'Awards established in 1944', 'CS1 location test', 'Commons category link is on Wikidata', 'Golden Globe Awards', 'Hollywood history and culture', 'NBC original programming', 'TBS (American TV channel) original programming', 'Television series by Dick Clark Productions', 'Use American English from January 2016', 'Use mdy dates from January 2016']",NONE
actor_10429.xml,11,a_screen_actors_guild_award,NONE,"['screen_actors_guild_award', 'actors_guild_award', 'guild_award', 'award']",http://en.wikipedia.org/wiki/Screen_Actors_Guild_Award,http://dbpedia.org/resource/Screen_Actors_Guild_Award,<wikicat_Screen_Actors_Guild_Awards>,"['<wikicat_Screen_Actors_Guild_Awards>', '<wikicat_Awards_established_in_1995>', '<wordnet_award_106696483>', '<wikicat_American_film_awards>', '<wikicat_American_film_awards>', '<wikicat_Awards_established_in_1995>', '<wikicat_Screen_Actors_Guild_Awards>', '<wordnet_abstraction_100002137>', '<wordnet_award_106696483>', '<wordnet_communication_100033020>', '<wordnet_signal_106791372>', '<wordnet_symbol_106806469>', 'owl:Thing', '<wikicat_American_film_awards>', '<wikicat_Awards_established_in_1995>', '<wikicat_Screen_Actors_Guild_Awards>', '<wordnet_award_106696483>']","['Articles with short description', 'Awards established in 1995', 'Commons category link is on Wikidata', 'Official website different in Wikidata and Wikipedia', 'Performing arts trophies', 'Screen Actors Guild Awards']",NONE
actor_10429.xml,12,sag,NONE,[],NONE,NONE,NONE,[],[],NONE
actor_10429.xml,13,the_greatest_female_characters,NONE,"['greatest_female_characters', 'female_characters', 'characters']",NONE,NONE,NONE,[],[],NONE
actor_10429.xml,14,american_television,NONE,['television'],NONE,NONE,NONE,[],"['2017-related timelines', '2017 in American television', 'All articles with unsourced statements', 'Articles that may be too long from December 2019', 'Articles with short description', 'Articles with unsourced statements from August 2017', 'Articles with unsourced statements from December 2017', 'Articles with unsourced statements from February 2018', 'Articles with unsourced statements from June 2017', 'Articles with unsourced statements from March 2019', 'Articles with unsourced statements from November 2017', 'Articles with unsourced statements from October 2017', 'Articles with unsourced statements from September 2017', 'Use mdy dates from September 2017', 'Webarchive template wayback links']",NONE
actor_10429.xml,15,aniston,ACTOR,[],NONE,NONE,NONE,[],"['1969 births', '20th-century American actresses', '21st-century American actresses', '21st-century American businesspeople', 'Actresses from Hollywood, Los Angeles', 'Actresses from New York City', 'Actresses from Sherman Oaks, Los Angeles', 'Actresses of Greek descent', 'All articles lacking reliable references', 'All articles with dead external links', 'American film actresses', 'American people of Greek descent', 'American television actresses', 'American women film producers', 'Articles lacking reliable references from December 2018', 'Articles with dead external links from December 2019', 'Articles with dead external links from June 2017', 'Articles with hCards', 'Articles with permanently dead external links', 'Articles with short description', 'Best Musical or Comedy Actress Golden Globe (television) winners', 'Businesspeople from California', 'Film producers from California', 'Fiorello H. LaGuardia High School alumni', 'Infobox person using residence', 'Jennifer Aniston', 'Living people', 'Logie Award winners', 'Outstanding Performance by a Lead Actress in a Comedy Series Primetime Emmy Award winners', 'Pages using infobox person with unknown parameters', 'People from Bel Air, Los Angeles', 'People from Manhattan', 'People with dyslexia', 'Philanthropists from New York (state)', 'Primetime Emmy Award winners', 'Theroux family', 'Transcendental Meditation practitioners', 'Use mdy dates from March 2014', 'Waldorf school alumni', 'Wikipedia articles with BIBSYS identifiers', 'Wikipedia articles with BNE identifiers', 'Wikipedia articles with BNF identifiers', 'Wikipedia articles with CANTIC identifiers', 'Wikipedia articles with CINII identifiers', 'Wikipedia articles with GND identifiers', 'Wikipedia articles with ISNI identifiers', 'Wikipedia articles with LCCN identifiers', 'Wikipedia articles with MusicBrainz identifiers', 'Wikipedia articles with NKC identifiers', 'Wikipedia articles with NLA identifiers', 'Wikipedia articles with NLI identifiers', 'Wikipedia articles with NTA identifiers', 'Wikipedia articles with SBN identifiers', 'Wikipedia articles with SUDOC identifiers', 'Wikipedia articles with Trove identifiers', 'Wikipedia articles with VIAF identifiers', 'Wikipedia articles with WorldCat-VIAF identifiers', 'Wikipedia indefinitely move-protected pages', 'Wikipedia indefinitely semi-protected biographies of living people']",NONE
actor_10429.xml,16,the_female_lead,NONE,"['female_lead', 'lead']",NONE,NONE,NONE,[],[],NONE
actor_10429.xml,17,comedies,NONE,[],NONE,NONE,NONE,[],[],NONE
actor_10429.xml,18,romantic_comedies,NONE,['comedies'],NONE,NONE,NONE,[],"['All articles needing additional references', 'All articles with style issues', 'All articles with unsourced statements', 'Articles needing additional references from June 2007', 'Articles with limited geographic scope from August 2009', 'Articles with short description', 'Articles with unsourced statements from June 2007', 'Film genres', 'Interpersonal relationships', 'Romantic comedy films', 'USA-centric', 'Wikipedia articles with style issues from February 2011']",NONE
actor_10429.xml,19,her_box_office_hits,NONE,"['box_office_hits', 'office_hits', 'hits']",NONE,NONE,NONE,[],[],NONE
actor_10429.xml,20,bruce_almighty,NONE,['almighty'],http://en.wikipedia.org/wiki/Bruce_Almighty,http://dbpedia.org/resource/Bruce_Almighty,<wikicat_2003_films>,"['<wikicat_2003_films>', '<wikicat_Spyglass_Entertainment_films>', '<wikicat_Religious_comedy_films>', '<wikicat_American_comedy_films>', '<wikicat_English-language_films>', '<wikicat_2000s_adventure_films>', '<wikicat_Buena_Vista_International_films>', '<wikicat_2000s_comedy_films>', '<wikicat_Films_directed_by_Tom_Shadyac>', '<wikicat_American_fantasy-comedy_films>', '<wikicat_American_films>', '<wikicat_Films_about_television>', '<wordnet_movie_106613686>', '<wikicat_Touchstone_Pictures_films>', '<wikicat_Fantasy-comedy_films>', '<wikicat_Universal_Pictures_films>', '<wikicat_Films_based_on_the_Bible>', '<wordnet_album_106591815>', '<wikicat_American_fantasy_films>', '<wikicat_2000s_adventure_films>']","['2000s comedy-drama films', '2000s fantasy-comedy films', '2003 films', 'Album infoboxes lacking a cover', 'American comedy-drama films', 'American fantasy-comedy films', 'American films', 'Articles with hAudio microformats', 'Articles with short description', 'CS1 maint: BOT: original-url status unknown', 'CS1 maint: archived copy as title', 'English-language films', 'Film articles using image size parameter', 'Films about television', 'Films about wish fulfillment', 'Films directed by Tom Shadyac', 'Films scored by John Debney', 'Films set in Buffalo, New York', 'Films with screenplays by Steve Oedekerk', 'God in fiction', 'Religious comedy films', 'Spyglass Entertainment films', 'Universal Pictures films']",NONE
actor_10429.xml,21,2003,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_10429.xml,22,the_break_-_up,NONE,"['break_-_up', '-_up', 'up']",NONE,NONE,NONE,[],"['2000s comedy-drama films', '2000s romantic comedy films', '2000s romantic drama films', '2006 films', 'Album infoboxes lacking a cover', 'All articles to be expanded', 'All articles with unsourced statements', 'American comedy-drama films', 'American films', 'American romantic comedy films', 'American romantic drama films', 'Articles to be expanded from March 2011', 'Articles using small message boxes', 'Articles with hAudio microformats', 'Articles with unsourced statements from March 2015', 'English-language films', 'Films directed by Peyton Reed', 'Films produced by Scott Stuber', 'Films scored by Jon Brion', 'Films set in Chicago', 'Films shot in Chicago', 'Universal Pictures films']",NONE
actor_10429.xml,23,2006,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_10429.xml,24,marley_me,NONE,['me'],NONE,NONE,NONE,[],"['2005 American novels', 'All articles needing additional references', 'American autobiographical novels', 'American novels adapted into films', 'Animals and humans', 'Articles needing additional references from December 2008', 'HarperCollins books', 'Wikipedia indefinitely semi-protected pages']",[]
actor_10429.xml,25,2008,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_10429.xml,26,2011,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_10429.xml,27,horrible_bosses,NONE,['bosses'],http://en.wikipedia.org/wiki/Horrible_Bosses,http://dbpedia.org/resource/Horrible_Bosses,<wikicat_Films_about_criticism_and_refusal_of_work>,"['<wikicat_Films_about_criticism_and_refusal_of_work>', '<wikicat_American_comedy_films>', '<wikicat_Warner_Bros._films>', '<wikicat_2011_films>', '<wikicat_English-language_films>', '<wikicat_Films_about_drugs>', '<wikicat_Films_directed_by_Seth_Gordon>', '<wikicat_2010s_comedy_films>', '<wikicat_Films_about_the_labor_movement>', '<wikicat_Buddy_films>', '<wikicat_Upcoming_films>', '<wikicat_New_Line_Cinema_films>', '<wikicat_American_black_comedy_films>', '<wordnet_movie_106613686>', '<wikicat_Films_about_dentistry>', '<wikicat_American_films>', '<wikicat_Black_comedy_films>', '<wikicat_2010s_comedy_films>', '<wikicat_2011_films>', '<wikicat_American_black_comedy_films>']","['2010s black comedy films', '2010s buddy comedy films', '2010s crime comedy films', '2011 films', 'American black comedy films', 'American buddy comedy films', 'American crime comedy films', 'American films', 'English-language films', 'Films about criticism and refusal of work', 'Films about dentistry', 'Films about harassment', 'Films about murderers', 'Films directed by Seth Gordon', 'Films scored by Christopher Lennertz', 'Films set in offices', 'Films shot in Los Angeles', 'Films shot in Los Angeles County', 'Good articles', 'New Line Cinema films', 'Track listings that use the collapsed parameter', 'Warner Bros. films', 'Workplace comedy films']",NONE
actor_10429.xml,28,2011,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_10429.xml,29,we_'re_the_millers,NONE,"[""'re_the_millers"", 'the_millers', 'millers']",http://en.wikipedia.org/wiki/The_Millers,http://dbpedia.org/resource/The_Millers,<wikicat_CBS_network_shows>,"['<wikicat_CBS_network_shows>', '<wikicat_American_television_sitcoms>', '<wikicat_2013_American_television_series_debuts>', '<wikicat_2013_American_television_series_debuts>', '<wikicat_American_television_sitcoms>', '<wikicat_CBS_network_shows>', '<wordnet_abstraction_100002137>', '<wordnet_act_100030358>', '<wordnet_action_100037396>', '<wordnet_activity_100407535>', '<wordnet_beginning_100235435>', '<wordnet_change_100191142>', '<wordnet_change_of_state_100199130>', '<wordnet_comedy_107015510>', '<wordnet_communication_100033020>', '<wordnet_diversion_100426928>', '<wordnet_drama_106376154>', '<wordnet_entertainment_100429048>', '<wordnet_event_100029378>', '<wordnet_expressive_style_107066659>']","['2010s crime comedy films', '2010s road movies', '2013 films', 'American crime comedy films', 'American films', 'American films about cannabis', 'American road movies', 'Comedy road movies', 'English-language films', 'Films about Mexican drug cartels', 'Films about dysfunctional families', 'Films directed by Rawson Marshall Thurber', 'Films produced by Vincent Newman', 'Films scored by Ludwig Göransson', 'Films scored by Theodore Shapiro', 'Films set in Colorado', 'Films set in Mexico', 'Films shot in New Mexico', 'Films shot in North Carolina', 'Films with screenplays by Sean Anders', 'New Line Cinema films', 'Stoner crime films', 'Use mdy dates from January 2018', 'Warner Bros. films']",NONE
actor_10429.xml,30,2013,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_10429.xml,31,200,NUMBER,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_10429.xml,32,million,NONE,[],NONE,NONE,NONE,[],[],NONE
actor_10429.xml,33,office_space,NONE,['space'],http://en.wikipedia.org/wiki/Office_Space,http://dbpedia.org/resource/Office_Space,<wikicat_Film_soundtracks>,"['<wikicat_Film_soundtracks>', '<wikicat_Hip_hop_soundtracks>', '<wordnet_album_106591815>', '<wikicat_1999_films>', '<wikicat_Films_about_the_labor_movement>', '<wordnet_movie_106613686>', '<wikicat_American_black_comedy_films>', '<wikicat_American_films>', '<wikicat_1999_soundtracks>', '<wikicat_Films_about_criticism_and_refusal_of_work>', '<wikicat_Films_directed_by_Mike_Judge>', '<wikicat_American_business_films>', '<wikicat_Interscope_Records_soundtracks>', '<wikicat_English-language_films>', '<wikicat_American_comedy_films>', '<wikicat_20th_Century_Fox_films>', '<wikicat_1990s_comedy_films>', '<wikicat_1990s_comedy_films>', '<wikicat_1999_films>', '<wikicat_1999_soundtracks>']","['1990s black comedy films', '1999 films', '20th Century Fox films', 'Album infoboxes lacking a cover', 'All articles containing potentially dated statements', 'All articles with dead external links', 'American black comedy films', 'American business films', 'American films', 'Articles containing potentially dated statements from 2003', 'Articles containing potentially dated statements from 2006', 'Articles with dead external links from January 2019', 'Articles with hAudio microformats', 'Articles with short description', 'English-language films', 'Film soundtracks', 'Films about criticism and refusal of work', 'Films directed by Mike Judge', 'Films featuring hypnosis', 'Films scored by John Frizzell (composer)', 'Films set in Texas', 'Films set in offices', 'Films shot in Austin, Texas', 'Films shot in Dallas', 'Films with screenplays by Mike Judge', 'Hip hop soundtracks', 'Interscope Records soundtracks', 'Malware in fiction', 'Pages containing links to subscription-only content', 'Termination of employment in popular culture', 'Use mdy dates from May 2016', 'Workplace comedies', 'Works about computer hacking']",NONE
actor_10429.xml,34,1999,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_10429.xml,35,the_good_girl,NONE,"['good_girl', 'girl']",http://en.wikipedia.org/wiki/The_Good_Girl,http://dbpedia.org/resource/The_Good_Girl,<wikicat_Comedy-drama_films>,"['<wikicat_Comedy-drama_films>', '<wikicat_Dutch_films>', '<wikicat_2000s_drama_films>', '<wordnet_movie_106613686>', '<wikicat_American_black_comedy_films>', '<wikicat_Black_comedy_films>', '<wikicat_Films_about_suicide>', '<wikicat_2002_films>', '<wikicat_Fox_Searchlight_Pictures_films>', '<wikicat_2000s_comedy-drama_films>', '<wikicat_2000s_comedy_films>', '<wikicat_American_independent_films>', '<wikicat_Independent_films>', '<wikicat_American_comedy-drama_films>', '<wikicat_English-language_films>', '<wikicat_2000s_comedy-drama_films>', '<wikicat_2000s_comedy_films>', '<wikicat_2000s_drama_films>', '<wikicat_2002_films>', '<wikicat_American_black_comedy_films>']","['2000s comedy-drama films', '2002 films', 'Adultery in films', 'American comedy-drama films', 'American films', 'American independent films', 'English-language films', 'Erotic drama films', 'Films about suicide', 'Films directed by Miguel Arteta', 'Films set in Texas', 'Films with screenplays by Mike White', 'Fox Searchlight Pictures films']",NONE
actor_10429.xml,36,2002,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_10429.xml,37,an_independent_spirit_award,NONE,"['independent_spirit_award', 'spirit_award', 'award']",NONE,NONE,NONE,[],"['All Wikipedia articles written in American English', 'All articles with dead external links', 'American film awards', 'Articles with dead external links from November 2017', 'Articles with dead external links from October 2018', 'Articles with permanently dead external links', 'Articles with short description', 'Awards established in 1984', 'CS1 maint: archived copy as title', 'Independent Spirit Awards', 'Use American English from January 2020', 'Use mdy dates from February 2016']",NONE
actor_10429.xml,38,best_female_lead,NONE,"['female_lead', 'lead']",NONE,NONE,NONE,[],"['Film awards for lead actress', 'Independent Spirit Award for Best Female Lead winners', 'Independent Spirit Awards']",NONE
actor_10429.xml,39,friends_with_money,NONE,"['with_money', 'money']",http://en.wikipedia.org/wiki/Friends_with_Money,http://dbpedia.org/resource/Friends_with_Money,<wikicat_2006_films>,"['<wikicat_2006_films>', '<wikicat_American_comedy-drama_films>', '<wikicat_English-language_films>', '<wikicat_Comedy-drama_films>', '<wikicat_Sony_Pictures_Classics_films>', '<wikicat_Films_directed_by_Nicole_Holofcener>', '<wikicat_2000s_drama_films>', '<wordnet_movie_106613686>', '<wikicat_American_drama_films>', '<wikicat_2000s_drama_films>', '<wikicat_2006_films>', '<wikicat_American_comedy-drama_films>', '<wikicat_American_drama_films>', '<wikicat_Comedy-drama_films>', '<wikicat_English-language_films>', '<wikicat_Films_directed_by_Nicole_Holofcener>', '<wikicat_Sony_Pictures_Classics_films>', '<wordnet_abstraction_100002137>', '<wordnet_artifact_100021939>', '<wordnet_creation_103129123>']","['2000s comedy-drama films', '2006 films', 'Album infoboxes lacking a cover', 'All articles with unsourced statements', 'American comedy-drama films', 'American female buddy films', 'American films', 'Articles with hAudio microformats', 'Articles with unsourced statements from January 2018', 'English-language films', 'Films directed by Nicole Holofcener', 'Films set in Los Angeles', 'Films with screenplays by Nicole Holofcener', 'Sony Pictures Classics films']",NONE
actor_10429.xml,40,2006,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_10429.xml,41,the_drama,NONE,['drama'],http://en.wikipedia.org/wiki/The_Drama,http://dbpedia.org/resource/The_Drama,<wikicat_Art_magazines>,"['<wikicat_Art_magazines>', '<wikicat_American_magazines>', '<wikicat_Quarterly_magazines>', '<wikicat_American_magazines>', '<wikicat_Art_magazines>', '<wikicat_Quarterly_magazines>', '<wordnet_artifact_100021939>', '<wordnet_creation_103129123>', '<wordnet_instrumentality_103575240>', '<wordnet_magazine_106595351>', '<wordnet_medium_106254669>', '<wordnet_object_100002684>', '<wordnet_physical_entity_100001930>', '<wordnet_press_106263369>', '<wordnet_print_media_106263609>', '<wordnet_product_104007894>', '<wordnet_publication_106589574>', '<wordnet_whole_100003553>', '<wordnet_work_104599396>', 'owl:Thing']","['All articles needing additional references', 'All articles that may contain original research', 'Articles containing Ancient Greek-language text', 'Articles needing additional references from April 2016', 'Articles needing additional references from April 2018', 'Articles that may contain original research from December 2011', 'Articles with short description', 'Drama', 'Use British English from August 2016', 'Use dmy dates from August 2016']",NONE
actor_10429.xml,42,cake_(_2014,NONE,"['(_2014', '2014']",NONE,NONE,NONE,[],"['2010s drama films', '2014 films', 'All articles with unsourced statements', 'American drama films', 'American films', 'American independent films', 'Articles with unsourced statements from June 2019', 'Cinelou Films films', 'Echo Films films', 'English-language films', 'Films about depression', 'Films about suicide', 'Films directed by Daniel Barnz', 'Films produced by Jennifer Aniston', 'Films scored by Christophe Beck', 'Films set in Los Angeles', 'Use mdy dates from December 2014']",NONE
actor_10429.xml,43,the_golden_globe_award,NONE,"['golden_globe_award', 'globe_award', 'award']",NONE,NONE,NONE,[],"['All Wikipedia articles written in American English', 'All articles with unsourced statements', 'American film awards', 'American television awards', 'Articles with hCards', 'Articles with short description', 'Articles with unsourced statements from December 2014', 'Awards established in 1944', 'CS1 location test', 'Commons category link is on Wikidata', 'Golden Globe Awards', 'Hollywood history and culture', 'NBC original programming', 'TBS (American TV channel) original programming', 'Television series by Dick Clark Productions', 'Use American English from January 2016', 'Use mdy dates from January 2016']",NONE
actor_10429.xml,44,critics_'_choice_movie_award,NONE,"[""'_choice_movie_award"", 'choice_movie_award', 'movie_award', 'award']",NONE,NONE,NONE,[],[],NONE
actor_10429.xml,45,the_screen_actors_guild_award,NONE,"['screen_actors_guild_award', 'actors_guild_award', 'guild_award', 'award']",http://en.wikipedia.org/wiki/Screen_Actors_Guild_Award,http://dbpedia.org/resource/Screen_Actors_Guild_Award,<wikicat_Screen_Actors_Guild_Awards>,"['<wikicat_Screen_Actors_Guild_Awards>', '<wikicat_Awards_established_in_1995>', '<wordnet_award_106696483>', '<wikicat_American_film_awards>', '<wikicat_American_film_awards>', '<wikicat_Awards_established_in_1995>', '<wikicat_Screen_Actors_Guild_Awards>', '<wordnet_abstraction_100002137>', '<wordnet_award_106696483>', '<wordnet_communication_100033020>', '<wordnet_signal_106791372>', '<wordnet_symbol_106806469>', 'owl:Thing', '<wikicat_American_film_awards>', '<wikicat_Awards_established_in_1995>', '<wikicat_Screen_Actors_Guild_Awards>', '<wordnet_award_106696483>']","['Articles with short description', 'Awards established in 1995', 'Commons category link is on Wikidata', 'Official website different in Wikidata and Wikipedia', 'Performing arts trophies', 'Screen Actors Guild Awards']",NONE
actor_10429.xml,46,best_actress,NONE,['actress'],NONE,NONE,NONE,[],"['Film awards for lead actress', 'Television awards for Best Actress', 'Theatre awards']",NONE
actor_10429.xml,47,2008,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_10429.xml,48,the_production_company,NONE,"['production_company', 'company']","http://en.wikipedia.org/wiki/The_Production_Company,http://en.wikipedia.org/wiki/Production_company","http://dbpedia.org/resource/The_Production_Company,http://dbpedia.org/resource/Production_company","<wikicat_Musical_theatre_companies>,<wikicat_Television_production_companies>","['<wikicat_Musical_theatre_companies>', '<wikicat_Theatre_companies_in_Australia>', '<wikicat_Musical_theatre_companies>', '<wikicat_Theatre_companies_in_Australia>', '<wordnet_abstraction_100002137>', '<wordnet_company_108058098>', '<wordnet_group_100031264>', '<wordnet_institution_108053576>', '<wordnet_organization_108008335>', '<wordnet_social_group_107950920>', '<yagoLegalActor>', '<yagoLegalActorGeo>', '<yagoPermanentlyLocatedEntity>', 'owl:Thing', '<wikicat_Musical_theatre_companies>', '<wikicat_Theatre_companies_in_Australia>', '<wikicat_Television_production_companies>', '<wikicat_Film_production_companies>', '<wikicat_Film_production_companies>', '<wikicat_Television_production_companies>', '<wordnet_abstraction_100002137>', '<wordnet_company_108058098>', '<wordnet_group_100031264>', '<wordnet_institution_108053576>', '<wordnet_organization_108008335>', '<wordnet_social_group_107950920>', '<yagoLegalActor>', '<yagoLegalActorGeo>', '<yagoPermanentlyLocatedEntity>', 'owl:Thing', '<wikicat_Film_production_companies>', '<wikicat_Television_production_companies>']","['All articles needing additional references', 'Articles needing additional references from October 2011', 'Entertainment companies', 'Film and video terminology', 'Film production companies', 'Media occupations', 'Television production companies', 'Television terminology', 'Theatrical occupations']",NONE
actor_10429.xml,49,echo_films,NONE,['films'],http://en.wikipedia.org/wiki/Echo_Films,http://dbpedia.org/resource/Echo_Films,<wikicat_Companies_established_in_2008>,"['<wikicat_Companies_established_in_2008>', '<wikicat_Film_production_companies_of_the_United_States>', '<wordnet_company_108058098>', '<wikicat_Companies_established_in_2008>', '<wikicat_Film_production_companies_of_the_United_States>', '<wordnet_abstraction_100002137>', '<wordnet_company_108058098>', '<wordnet_group_100031264>', '<wordnet_institution_108053576>', '<wordnet_organization_108008335>', '<wordnet_social_group_107950920>', '<yagoLegalActor>', '<yagoLegalActorGeo>', '<yagoPermanentlyLocatedEntity>', 'owl:Thing', '<wikicat_Companies_established_in_2008>', '<wikicat_Film_production_companies_of_the_United_States>', '<wordnet_company_108058098>']","['CS1 maint: archived copy as title', 'Film production companies of the United States', 'Jennifer Aniston', 'Media companies established in 2008']",NONE
actor_10429.xml,50,the_daughter,NONE,['daughter'],NONE,NONE,NONE,[],"['All articles needing additional references', 'All articles with unsourced statements', 'Articles needing additional references from January 2017', 'Articles with unsourced statements from February 2015', 'Commons category link is locally defined', 'Family', 'Terms for women', 'Women']",NONE
